 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
105.3515625,44.92156182,0.511166165,0.472424905,2.162207358,19.13778005,9.600722469,96.72675003,0
99.4375,45.3337881,0.452126208,0.546869672,4.150501672,26.71494061,6.977548105,49.96037305,0
119.546875,41.53741901,0.132766391,1.049137968,4.216555184,25.95131331,6.499651157,43.06361551,0
143.7421875,47.7652538,0.045200303,-0.275533582,176.9899666,78.62486543,-1.393412865,0.547924875,0
100.7109375,39.58735443,0.72709441,1.905771248,3.035953177,21.91404335,7.741671347,62.44954331,0
119.0859375,45.31677175,0.143403898,0.058035781,1.387123746,13.1304798,12.78557783,191.954047,0
113.875,53.9869776,0.3644016,-0.038075135,2.505016722,18.80046097,8.511234657,79.18231124,0
103.859375,47.13374163,-0.003959364,-0.043574911,2.526755853,14.97350346,8.620333279,98.50962069,0
115.8046875,39.59009871,0.223058502,0.764473291,3.810200669,19.2952746,7.135661586,62.00465691,0
113.109375,50.97628652,0.267891955,-0.298598083,1.786789298,17.23700207,11.03576193,130.7594111,0
126.2578125,45.91844777,0.02902711,0.191783477,4.950668896,28.10244769,6.360392081,42.78360839,0
126.9765625,59.83995123,-0.182345351,-0.697687995,173.3913043,73.42555253,-1.746040785,1.440493177,0
127.6328125,44.11718612,0.067652431,0.103195502,9.392976589,34.50829115,4.03999313,16.48196465,0
96.2421875,47.64414741,0.360498995,0.293737075,2.132943144,19.00659677,10.26123468,111.55186,0
106.6796875,43.10179332,0.3621019,0.511928643,0.695652174,9.928137163,19.19876364,425.0905469,0
144.3359375,48.9738893,-0.029265748,-0.177708815,1.313545151,10.54475335,15.51860604,314.829701,0
111.6796875,46.51913813,0.309007275,0.055478827,5.837792642,25.9027402,4.897668719,25.27479933,0
126.5234375,35.2858782,0.414295081,2.097695822,2.199832776,13.71975969,10.07780817,135.1062749,0
96.5625,45.48158109,0.666086745,1.051191206,1.16722408,11.67926138,13.35626731,225.2860645,0
121.7109375,47.09451141,0.04606127,0.025119197,3.742474916,24.19176251,7.502878245,59.67088185,0
148.734375,46.17146785,-0.145787361,-0.05847781,0.670568562,9.782509647,19.40777182,436.4494061,0
126.296875,46.3561888,0.178590441,0.43704932,2.011705686,12.4470731,10.64609032,164.0832985,0
133.3515625,41.52137812,0.122170921,0.859227217,1.596153846,14.93407873,11.96865128,167.3689048,0
140.75,53.79184418,-0.001227212,-0.669606057,2.731605351,19.13914123,8.511273054,79.66906581,0
111.5078125,55.80532514,0.094904865,-0.652896327,4.785953177,26.98295021,6.172494387,39.10567937,0
128.328125,52.9047064,-0.04862097,-0.599134023,1.976588629,15.02215044,11.95619984,172.3394095,0
94.875,50.90585674,0.518829524,0.43763797,9.18645485,35.96574249,4.164572855,17.18575095,0
98.390625,43.89195441,0.323618327,0.327439929,2.095317726,13.63852298,9.638532337,125.5199935,0
116.4296875,49.25026707,0.158967597,-0.018165291,1.722408027,11.91321178,12.81351436,218.5737243,0
133.328125,60.58273132,-0.107483693,-0.592756119,5.537625418,29.25872518,5.791663856,34.15883285,0
96.6875,35.75038243,0.52459286,2.731510719,1.705685619,17.2142801,10.83986713,121.5727001,0
117.8984375,39.34380507,0.176729681,1.238689477,2.592809365,17.37542132,8.90008164,91.19983744,0
91.1875,58.170916,0.778607427,-0.01872172,19.73327759,50.99658913,2.538334551,5.381815078,0
113.5859375,41.1824309,0.23794808,0.611439348,23.98662207,48.80561561,2.273518561,4.810949227,0
110.0234375,52.75643694,0.258939131,-0.11000528,17.19565217,54.96501029,2.985872524,7.186475962,0
151.8671875,44.65166764,-0.392350934,0.263967911,1.910535117,11.83835623,11.59281544,194.5144174,0
91.296875,33.88292328,0.901498805,3.695525235,3.658862876,21.59808489,6.835760502,51.32505238,0
102.1796875,61.36690802,0.759739678,-0.406666122,7.136287625,36.22701999,5.261994428,26.96420589,0
132.8515625,47.71351516,0.256623421,-0.17201091,5.350334448,25.94495411,5.37010164,30.61187184,0
100.859375,32.73132444,0.25123851,3.49173179,4.968227425,25.76597132,5.876206549,36.87106751,0
136.140625,54.18569553,-0.123523293,-0.664588439,102.6973244,69.5179077,0.429375339,-0.929149036,0
109.90625,48.45946075,0.109129744,0.062892096,2.404682274,14.51991291,8.847040452,104.2350516,0
115.828125,48.52385196,0.062017495,-0.257675213,1.623745819,15.98537913,11.44188737,141.1292824,0
84.6015625,39.68909246,0.500414213,1.693290033,2.377926421,18.45624803,10.11281538,112.4855628,0
139.8515625,47.78877513,-0.294822529,-0.027811296,4.140468227,21.71036159,6.507608198,47.59519855,0
123.8359375,48.72415619,0.286686845,-0.379819929,4.551839465,27.01730193,6.329645853,40.61112859,0
96.3671875,52.92224117,1.269258767,1.396989617,165.4615385,69.23876115,-0.892805625,0.028618721,0
112.640625,51.85387136,0.244635694,0.171473432,0.981605351,11.68996065,15.1732745,262.8635181,0
130.5546875,51.65522853,0.01237324,-0.062247504,2.511705686,17.7712809,8.723118427,87.85908341,0
136.9921875,46.32654073,-0.213667181,-0.003949298,3.321070234,20.40859197,8.101704964,74.27131193,0
126.6328125,54.7539769,0.06603076,-0.270492342,9.535953177,38.472327,4.272167249,17.9653272,0
140.90625,43.64459401,0.062158062,0.529802354,6.00083612,25.96925438,4.961810673,27.29839584,0
125.8515625,51.33789564,-0.21339795,-0.590819309,2.490802676,15.03771454,9.452618857,115.6428368,0
131.46875,41.92775362,-0.098552611,0.858819441,2.259197324,18.62236152,9.316408231,93.31909641,0
90.3515625,36.28136355,0.556478318,2.195655771,2.386287625,16.66569623,9.653902313,107.8219303,0
80.0625,69.27704233,1.138938407,-0.141136727,101.8695652,81.16135325,0.444518405,-1.33886409,0
137.7890625,48.77109357,-0.148782839,0.138485404,2.451505017,15.20897319,9.013128146,102.6811165,0
124.5390625,49.30753339,0.075790128,-0.409286027,0.992474916,12.80941244,15.06856645,247.5729763,0
100.25,49.49684333,0.271094472,0.218562524,8.158026756,34.03314749,4.483898635,20.58843643,0
115.9375,53.39940162,0.071087462,-0.309852951,2.369565217,14.94456457,9.253256393,108.5192372,0
113.4453125,54.86400923,0.108702029,-0.568159146,4.960702341,26.56098481,6.328691348,42.52884386,0
117.5625,55.24459108,0.004878502,-0.449955417,5.194816054,28.55923856,6.192935653,39.7293501,0
122.0234375,62.29785621,0.238204602,-0.841093179,4.626254181,26.86084442,6.221721748,39.50507704,0
122.828125,61.61398347,0.022858035,-0.659650436,1.545986622,11.91091763,12.35712549,202.4095028,0
152.6484375,61.28259207,-0.944617157,-0.18784485,191.8369565,58.79488755,-1.08399137,0.28115362,0
123.875,43.88497038,0.449427652,0.586590233,1.725752508,16.2379373,10.72193433,125.2169843,0
88.7890625,42.98249141,0.465074068,0.722462846,1.203177258,12.67847925,14.64557832,252.0972564,0
115.40625,48.47686908,0.442631286,0.283332955,0.798494983,10.93972683,17.33779813,339.2015865,0
118.4609375,41.17851805,0.162481742,1.050363109,1.161371237,13.3535615,14.47202326,233.8704755,0
117.453125,54.27647099,0.139878214,-0.360226642,0.720735786,9.48942052,19.17506463,453.3745152,0
81.8125,41.53645801,0.99182166,2.415740588,3.163879599,19.32350622,8.006279316,73.05898,0
138.6015625,48.30103193,-0.223970879,-0.116631381,3.463210702,22.49721984,7.174353811,54.83237509,0
122.734375,52.64763236,0.002583546,-0.385996938,2.189799331,14.4658494,10.23668668,133.9522022,0
143.703125,44.03112524,0.007296773,0.785614528,2.413043478,15.86765806,9.480588794,109.5741695,0
105.65625,46.54877105,0.344045195,0.614291136,3.199832776,22.06597814,7.550549915,59.94853944,0
122.015625,38.37418248,0.327941635,1.032128433,3.787625418,20.09064028,7.259551145,62.33320736,0
136.734375,53.59665398,-0.284614307,-0.293600012,1.570234114,12.52325931,12.07785928,183.803792,0
124.5078125,49.05354155,-0.059283256,-0.022225027,2.475752508,15.36708838,9.382324429,112.1294836,0
113.2265625,48.60880432,0.291538024,0.292120259,6.29180602,26.58505565,4.540137562,21.70826786,0
103.1328125,42.27668741,0.372969836,0.827333462,2.030100334,12.73346907,10.74351728,158.979363,0
119.9921875,45.56391392,0.025813079,0.011766452,2.551839465,14.80638099,9.557973509,120.8552208,0
84.96875,47.09978395,0.609232051,0.694880546,2.16722408,13.70040631,9.871203362,130.2747137,0
106.1015625,44.8284647,0.185224197,0.132670083,1.570234114,13.62619392,11.661205,161.3871241,0
120.265625,48.51070829,-0.086301647,-0.182044136,0.826923077,11.20981015,17.11944543,329.990088,0
127.4375,39.36998976,0.22001907,1.01499677,3.524247492,20.89618984,8.12265596,73.70685509,0
108.953125,52.33319623,0.122427989,-0.402615325,1.77090301,17.84209884,11.19545392,131.8083351,0
126.3671875,44.96906421,-0.100562357,0.021992596,0.683946488,8.81823759,22.08963805,590.2587782,0
115.96875,51.5779049,-0.072119214,-0.181292445,11.21488294,42.8108324,3.878579733,14.00446874,0
132.2734375,40.04874273,0.08226417,0.308210032,1.390468227,15.09148942,12.76751427,177.3173483,0
122.203125,49.38961166,-0.040079569,-0.259967627,1.984949833,14.35775952,10.15016537,125.4548116,0
104.234375,37.14172274,0.641693723,1.57556775,2.930602007,15.71493655,7.961236688,83.67810839,0
101.8359375,47.80850103,0.603284379,0.38939756,3.315217391,17.33778528,7.16269103,65.25187936,0
103.3828125,52.84826764,0.387919631,-0.162115662,1.775083612,13.85551631,11.92456731,173.563999,0
107.3984375,39.55442055,0.302919498,1.012960613,1.061036789,12.25968133,14.27170128,232.9682856,0
116.359375,53.01897278,-0.04167211,-0.414604782,1.93729097,12.88793662,12.23333858,195.4978998,0
101.90625,36.12531088,0.277927935,1.985558508,2.481605351,15.74303996,9.2067436,104.3624799,0
114.15625,47.72339532,0.22032968,-0.220129922,0.727424749,10.22003494,18.40638877,389.5627885,0
111.984375,55.5876257,0.167490851,-0.143090109,1.724080268,12.39723464,11.7745843,183.6719699,0
124.59375,53.85214676,-0.060876416,-0.088635189,6.336956522,27.19195371,5.267369362,30.65417732,0
134.4453125,58.02556126,-0.249829928,-0.70806345,1.066889632,12.83105584,14.28950602,223.7210891,0
142.2890625,53.77530688,-0.085549253,-0.483325218,3.183110368,19.43837056,8.403919907,79.15170554,0
118.0703125,41.28449005,0.333058618,0.943323478,0.509197324,9.15378181,22.18283696,550.6007042,0
111.5390625,43.21872105,0.318156187,0.10212085,2.336120401,14.18855584,9.821478123,126.3390675,0
117.6953125,47.61820138,0.111360296,0.187767463,3.345317726,20.66350053,8.693813268,85.27751693,0
122.9453125,56.64063093,0.098878523,-0.476678852,12.29765886,43.90077015,3.551902649,11.47823016,0
90.078125,33.88828369,0.836328677,3.736734631,2.726588629,16.68284708,8.843800504,94.39852858,0
111.8359375,42.79434421,0.2921355,0.935002315,1.553511706,15.62070209,11.37941696,140.004468,0
126.4375,60.61349762,0.075229782,-0.65334814,2.173076923,15.03577598,9.691365988,117.099937,0
90.8984375,33.0961761,0.741784997,3.722913751,1.176421405,11.93263474,13.62366344,225.2749199,0
101.8046875,38.81910342,0.400958204,1.122787948,2.191471572,14.66308224,9.671455754,118.4512423,0
127.5859375,48.12703362,0.042119015,-0.216270565,2.456521739,15.99829472,9.91901319,122.5725708,0
97.78125,50.98926626,0.286499337,-0.15319664,2.069397993,15.55971451,9.846944316,115.1501467,0
117.71875,44.56665259,0.539632014,0.629941192,1.965719064,12.37558804,11.13653154,173.3709325,0
102.96875,49.79833354,0.296020953,-0.123210682,1.127090301,11.6766884,14.64128361,254.7867732,0
131.6640625,50.25377432,-0.11973079,-0.472867143,5.472408027,27.27041731,5.934484515,37.9641641,0
130.0546875,48.46508224,0.044099772,-0.25009962,2.637959866,15.95987435,8.500737849,89.68962761,0
126.7265625,49.48795858,0.218756316,-0.247388478,1.609531773,11.05945665,12.99146316,245.2046254,0
132.359375,55.57269091,-0.180794271,-0.390003355,1.513377926,12.01520727,13.32184769,224.6251668,0
122.8125,39.16327002,0.176057944,0.782359685,3.902173913,21.11149638,6.539225555,47.98775704,0
80.96875,38.60981447,0.673729116,1.966195337,0.754180602,11.31754081,16.73582653,304.9607134,0
112.6875,42.20758781,0.187054653,0.498764148,1.176421405,10.51618338,15.01307448,304.0008335,0
94.1328125,42.49896526,0.481289013,0.987155434,1.920568562,12.53828432,10.78000837,163.2675562,0
157.4296875,44.46727793,-0.642107621,0.948394123,3.681438127,18.9381944,7.369163013,66.58183418,0
94.796875,46.86322508,0.547160399,0.541925052,1.172240803,13.71656831,13.301363,191.5483098,0
123.8984375,56.99586606,0.147671505,-0.400883776,4.507525084,24.41935968,7.008170866,54.56412149,0
121.828125,44.32781107,-0.031664899,0.255224592,2.060200669,13.76910851,9.863651499,127.0120046,0
91.453125,40.21385399,0.873622268,2.573178343,1.945652174,14.18562639,10.96108338,146.5033113,0
122.96875,43.69584818,0.272410391,0.711608265,4.423076923,24.86451453,6.871041387,51.41232523,0
133.703125,59.4081959,-0.043122941,-0.648617371,2.489966555,18.54383038,9.375479552,97.82009565,0
113.0625,45.72963174,0.353996327,0.801163159,2.063545151,13.09436968,11.72129534,182.0660548,0
111.15625,41.81365609,-0.081760445,0.876420451,2.12541806,14.42902093,10.02978652,124.9713288,0
111.6953125,43.85426123,0.30624656,0.039896465,1.132943144,11.72425173,14.15268733,240.729748,0
148.1015625,52.70419217,-0.337525516,-0.162120129,26.38210702,54.66944125,1.697281566,1.198941879,0
118.9921875,55.61060152,-0.007587336,-0.468599832,5.47826087,28.95294353,5.540941663,30.8506606,0
87.9609375,39.56351743,0.500335028,1.625521104,1.428093645,16.06687571,12.39796438,162.0816665,0
112.9375,33.98983074,0.125599543,2.175571826,4.566889632,25.70685737,5.92306988,35.59757027,0
74.7421875,35.80726316,0.935572984,3.628944053,3.132943144,19.04461102,7.971509212,73.35558317,0
120.4375,43.43345305,0.146639141,0.67250805,1.495819398,10.91135532,14.17387919,272.0814945,0
127.0078125,49.70545998,0.092439212,-0.042894302,2.660535117,19.51258442,9.441330416,100.4552893,0
125.59375,45.15588235,0.255375556,0.064282153,6.72993311,34.47610496,5.284199751,27.28353732,0
84.21875,38.80559268,0.672945679,1.962050014,1.512541806,10.81591219,13.76104486,268.4471945,0
108.3125,51.48114795,0.331766803,-0.346052694,2.397993311,16.5002421,10.19742345,119.1955098,0
128.9765625,54.11164166,0.126826225,-0.311083907,3.359531773,21.38998065,7.916379228,70.31314161,0
97.671875,47.23265379,0.244584297,0.147136522,0.213210702,7.370432165,34.53984419,1191.000837,0
108.7734375,48.6094472,0.244124832,0.163763765,4.20735786,22.67843729,7.037457866,57.10577947,0
120.6015625,39.64083671,0.30622866,0.893823425,8.260869565,35.10703424,4.475238682,20.02174243,0
77.8515625,45.62998087,1.240382587,2.256911681,62.37040134,64.79778755,1.116439905,0.637207348,0
129.1328125,49.60427324,-0.059831468,-0.220326076,1.198160535,13.14385406,13.47041443,201.6382424,0
120.078125,59.00550946,0.060816546,-0.609986726,2.596153846,16.07850573,8.36123051,86.39107565,0
104.3671875,46.46770907,0.393094013,0.01066231,110.5802676,99.07114304,-0.090313918,-1.801220359,0
128.359375,46.77551683,-0.195367142,0.132784639,118.0384615,89.59366761,-0.280221427,-1.561218982,0
100.3125,36.99994721,0.576669719,1.445279004,1.990802676,13.61139164,10.39640394,139.8419636,0
114.2265625,42.71073029,0.398242853,0.817609572,1.431438127,15.00828584,11.58865401,146.4186642,0
96.6328125,42.82611482,0.342872382,0.638175862,2.433110368,17.05381137,10.27093433,121.3526425,0
134.515625,49.12626976,-0.177842516,-0.036529396,3.768394649,25.22843536,7.146300081,52.24285846,0
118.4140625,52.22315808,0.029600553,-0.367023594,2.740802676,16.16402258,8.028473919,80.71770301,0
93.7421875,40.70343315,0.846305099,1.740235367,3.171404682,18.50363478,7.639290659,68.04719249,0
113.5234375,44.68203023,0.359593563,0.63152715,2.029264214,17.02442608,9.566569775,101.1597559,0
109.4765625,47.21128785,0.244575334,0.414666413,1.795150502,12.49377142,11.22410017,171.4043608,0
122.9921875,46.76211342,0.079178451,-0.326319803,2.183946488,14.3967182,9.817016147,122.1589078,0
121.0546875,45.38056243,0.456216286,0.434467508,4.10367893,23.82213818,7.041335408,53.57622159,0
130.9453125,50.72263865,-0.279412128,-0.05548538,2.335284281,15.39834914,9.035685371,101.1610816,0
89.8828125,46.07375559,0.77892599,0.890933093,4.102842809,24.4108567,6.874129741,49.55902251,0
115.6171875,46.78459968,0.218177008,0.226757421,6.140468227,30.27196128,5.732201362,34.3572825,0
114.5625,49.04283045,0.152839394,-0.142159375,2.798494983,15.88978651,8.173612961,86.10970958,0
111.5,44.4789276,0.369225064,0.377322825,0.971571906,11.42201394,14.86292364,262.0944803,0
125.6171875,46.40516558,0.123835004,0.059618686,3.551003344,20.01775735,8.136801489,78.19572694,0
102.59375,52.77849312,0.576817027,0.098896545,147.1856187,75.29602001,-1.169558054,-0.130999459,0
92.0703125,42.75478475,0.89233225,1.519544617,113.4339465,70.2714504,-0.639879445,-0.977560471,0
126.328125,52.17415389,-0.054115317,-0.097100568,2.900501672,17.71842096,8.303748788,81.02410076,0
104.125,42.03811515,0.274500261,0.853357488,1.72826087,12.52424688,11.60365846,176.6924748,0
120.7421875,46.91269253,0.096401948,0.224088239,1.216555184,11.3198745,14.42262858,260.0813722,0
132.859375,56.76180141,0.138199825,-0.681334922,2.18729097,13.56022263,9.862297035,131.7022498,0
79.09375,35.03557065,0.690045614,3.883183872,1.629598662,12.25928466,12.15196373,192.4558237,0
120.65625,51.58313034,-0.034870191,-0.558206552,2.632107023,14.8454166,8.495826329,97.46492934,0
121.4453125,47.63858215,0.067670624,0.210261338,1.861204013,13.06482934,11.36075968,164.1661484,0
88.171875,34.95624707,0.613908282,3.272282476,2.822742475,19.09675289,8.725162018,84.99866662,0
99.875,47.92099618,0.198011912,-0.330377543,2.469899666,15.39051081,8.989385874,103.0402019,0
92.6484375,38.42577867,0.543652402,1.968624886,3.007525084,19.26051232,8.215321347,76.19909659,0
113.625,50.23896023,0.139506609,-0.105042713,7.326086957,31.80401978,5.223691968,28.66937694,0
111.671875,47.72072227,0.369016286,0.296265645,1.023411371,10.39823051,15.86384529,324.6732968,0
94.09375,42.43495712,0.791721827,1.601201316,5.948996656,28.5181672,5.535976483,31.72988858,0
86.15625,37.13392938,0.682265248,1.987872098,2.357859532,17.28863847,9.401752361,100.3917478,0
117.46875,44.81349153,0.091699419,0.492070114,0.822742475,11.31180242,16.43494501,301.9755875,0
121.90625,39.25148037,0.042889426,1.135106846,4.990802676,27.80797296,5.906494323,35.49734138,0
110.8515625,54.9458668,0.404994394,-0.302522337,49.840301,71.10285367,1.111246494,-0.120284803,0
131.6953125,45.87764955,0.009539867,0.152888091,2.611204013,15.58449324,7.912832742,81.78414822,0
129.609375,45.48733244,0.020738343,-0.220739869,3.433946488,25.07796841,7.600853885,58.15978161,0
91.6328125,37.30802341,0.378354096,1.840731118,3.631270903,20.31310907,6.862598528,54.3464207,0
