 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class,class,cap-shape,cap-surface
93.734375,50.2642213,0.437706347,0.207748361,56.34158994,2.145112523,3.177422122,0,p,x,f
113.0234375,50.4350549,0.042195067,-0.238392187,34.02858743,5.261158864,26.77543893,0,e,f,y
80.671875,37.82486562,0.863660334,2.425342552,16.76740591,9.2619697,96.19711832,0,p,f,y
151.5078125,48.47840951,-0.119643101,-0.243546273,14.63383905,9.650360263,117.2324277,0,p,f,f
120.6640625,44.94185086,0.167358695,0.118957145,16.27093145,12.27499814,160.6961881,0,p,x,y
102.25,65.34200888,0.851937692,-0.227574233,9.594105398,19.95361512,468.7074339,0,e,f,f
131.9375,45.47763015,0.180016792,0.301784342,22.34377755,7.448480714,60.11171573,0,p,x,f
108.265625,51.69811475,0.253484823,0.06801626,12.46923979,11.13580839,170.2881082,0,p,x,f
115.515625,55.56878963,0.185235441,-0.300829104,19.57946104,7.47324173,61.98357391,0,e,f,y
108.890625,57.09479978,0.20357272,-0.874635091,76.22315402,-1.707684198,1.535427096,0,e,f,f
135.46875,53.604445,0.011668373,-0.369041328,27.63630131,5.236634039,29.14499359,0,p,x,y
136.1328125,47.49134314,0.023265954,0.036549956,19.68316894,9.27599337,93.51371778,0,p,f,y
76.484375,34.673924,1.051201422,4.373571042,17.39901826,9.532496416,98.75590785,0,p,f,f
82.4140625,45.6223505,0.935795508,1.628559848,22.81339614,7.496910964,58.48108269,0,p,f,f
105.546875,39.22169747,0.269671956,1.377361057,22.36655779,8.075518784,71.57438717,0,p,f,f
143.328125,54.97813619,-0.228409568,-0.630942333,19.57534303,6.795162316,54.67860865,0,p,f,y
101.7578125,49.85725657,0.199822091,-0.266164654,21.98314229,8.678700028,81.10588811,0,p,f,s
136.4296875,57.43239009,-0.041043362,-0.813721047,43.90708787,2.981883666,8.037103126,0,e,f,f
106.734375,48.19483316,0.219808255,-0.309230357,14.44447656,12.55192723,185.0169301,0,p,x,y
125.5390625,54.15918412,0.143623857,-0.254128759,70.44556676,-0.628429484,-0.663865113,0,e,x,y
123.5078125,45.65153271,0.010046973,0.603129642,29.66745858,5.107997289,28.40133067,0,p,x,f
48.9453125,39.18830912,3.145141266,11.66154241,50.9463023,-1.507778581,1.851651881,0,p,x,f
136.9453125,57.07852439,0.020490026,-0.752266542,8.488049207,24.05379885,682.4238526,0,p,x,y
133.96875,54.42669059,-0.208422583,-0.323318015,16.48265155,9.244745593,101.8510003,0,p,f,f
108.671875,43.66064256,0.16097522,0.139801756,24.62218454,7.491204404,57.98247071,0,p,x,f
89.8515625,40.72969008,0.370951346,0.839147139,12.69760642,11.70803703,170.8923881,0,p,x,s
135.1640625,50.8525407,-0.016696439,-0.065704606,29.7912177,4.928023655,25.83941433,0,p,f,y
121.59375,44.62875291,0.249900898,0.406605974,14.01804513,10.79141845,142.5354696,0,p,x,f
114.9765625,48.4751007,0.131796258,-0.175307083,21.97937592,8.318309993,77.4146956,0,p,f,y
115.8203125,47.16533976,0.09536892,-0.011852735,11.81487867,14.01306269,237.1888332,0,p,f,f
95.0625,50.1634438,0.657025774,0.348162566,38.94576719,4.103211971,16.36638029,0,p,f,y
100.1015625,41.5902332,0.987930764,1.798211427,92.79473124,-0.698226921,-1.302047088,0,p,x,y
128.53125,48.38144942,-0.013896517,0.005110723,31.75173717,4.789287535,24.64390612,0,p,f,f
121.984375,44.33466201,-0.005426869,0.105549416,23.6039392,6.941638786,50.99656915,0,p,x,f
117.390625,47.24821994,0.33620111,0.120427217,19.67687382,9.064563997,87.69779216,0,p,f,f
116.984375,53.72426482,0.331208949,-0.323931465,19.70244702,10.1310364,106.4989164,0,p,x,f
105.9140625,42.60777279,0.321508839,0.817274676,12.52307595,11.03269206,166.4132425,0,p,x,f
109.8671875,44.94151948,0.594955433,0.95163358,15.44885226,8.654349804,93.00382482,0,p,x,y
121.859375,42.182219,0.247988903,0.698647195,12.29867356,10.59097711,166.6081538,0,p,f,s
143.21875,50.87053689,-0.346445944,0.039971534,30.11399424,5.254077893,27.37520139,0,p,x,f
113.3828125,41.59178876,0.385703979,0.625337453,18.56135261,8.890347896,88.83012974,0,p,f,f
126.6875,46.60266724,0.070217115,0.272609975,13.69421985,9.167208155,119.1992581,0,p,f,y
104.3125,51.78723751,0.043177874,-0.347696577,15.39594108,12.60845573,166.5430204,0,p,f,f
105.65625,49.55921923,0.676353218,0.709236555,19.25939726,8.665260848,85.9856312,0,p,f,f
95.0078125,37.6525016,0.315869601,1.802161665,20.50018536,7.809740763,66.80014907,0,p,x,y
111.546875,49.19394961,0.347045527,-0.041635061,13.06878374,15.36845134,257.7129833,0,p,x,y
119.3984375,50.81635746,0.145644194,-0.198148664,17.94570457,10.43588479,117.5018539,0,e,f,y
120.15625,50.62213534,-0.038485131,-0.173062788,25.12560654,6.625098696,46.62343477,0,p,f,f
104.8203125,35.97664902,0.08028042,2.232677231,10.41259442,14.54123174,304.9021154,0,p,f,f
139.9921875,45.68908104,0.07195855,0.597103253,19.1676886,9.020873768,92.05519721,0,p,f,y
75.34375,35.90731069,1.098252806,3.856843894,24.1814994,6.793382836,49.60433553,0,p,x,f
126.09375,58.84545935,-0.133909843,-0.610810262,17.74737181,11.82534229,145.623157,0,p,x,f
157.5859375,48.24943771,-0.308626969,0.115956991,9.73532189,17.23539114,400.0113362,0,p,x,f
116.28125,39.58139113,0.708503039,1.659615188,22.29139881,7.810545693,68.1781063,0,p,x,y
123.625,52.10116361,0.040286937,0.066141063,9.735428743,19.21606148,434.305014,0,p,f,s
107.6796875,51.1947772,0.440543194,0.064266442,9.386201227,18.56906191,456.7840829,0,p,f,f
126.1015625,50.90245571,-0.126128261,-0.524239396,41.55856613,4.530755412,18.8365083,0,p,f,f
125.8984375,56.5849527,0.085537056,-0.442749672,75.9952666,0.065664852,-1.819618253,0,p,f,y
154.328125,45.54463974,-0.447880355,0.46813225,44.75102465,3.564380001,11.42250537,0,p,f,f
97.9921875,48.23307606,0.46665732,0.385781704,16.86082281,9.100715138,90.94162977,0,p,f,f
119.3125,47.29821449,-0.101247717,0.275694261,17.63738422,7.40122619,68.32711084,0,p,f,f
125.2109375,45.45974393,0.34691227,0.602769983,17.97060902,8.8617261,90.98856076,0,p,x,y
143.0859375,51.88358774,-0.048792376,-0.347212084,15.63034298,10.47890412,129.0821241,0,p,x,f
167.265625,52.15893445,-1.243047959,1.405514588,70.8744527,-0.817827062,-0.389345317,0,p,f,f
124.859375,40.97135706,-0.084806487,0.297894554,28.80743913,6.466653343,43.31394596,0,p,x,f
125.046875,46.51190361,0.185208229,0.268530657,32.02217293,5.273107213,28.06126566,0,p,f,y
112.125,42.28622707,0.369539105,1.279808349,13.36041839,9.568233241,129.3575643,0,p,x,y
129.0546875,50.14686378,0.041854979,-0.375044104,17.15420732,8.01456317,78.22859669,0,p,x,s
131.1640625,51.38150466,0.052180551,-0.160308136,39.34973661,4.323782065,17.86939219,0,p,f,f
100.8046875,41.94118996,0.438826607,0.922366861,17.14602119,10.53561396,123.6196984,0,p,x,s
102.25,48.12613635,0.938265808,1.265317406,65.76496555,0.867396569,-0.321636825,0,p,f,y
119.421875,49.8799511,0.217237421,-0.051108402,19.70768533,7.481218751,68.69187017,0,p,x,y
130.671875,45.98727905,0.350341482,0.074009386,12.40503177,11.10526106,169.9061003,0,p,x,f
123.390625,48.50486998,-0.082856721,-0.148708215,15.4245715,11.04239421,136.4735174,0,p,x,f
96.3671875,43.14127792,0.44742961,0.569513031,17.59244334,8.552782935,87.72310617,0,p,x,y
92.484375,45.94612748,1.064898655,1.758076947,44.90510175,3.280750752,10.02026334,0,e,f,y
125.9453125,48.1725915,0.149478514,-0.222415209,16.84023728,9.727335099,110.8782584,0,p,f,y
140.1875,51.09913007,0.076297692,-0.371742333,13.25796107,10.67733921,150.0240445,0,p,x,y
142.7109375,50.0827678,0.055708737,-0.199145725,27.48291786,5.795879137,35.86346561,0,p,f,f
123.5625,55.55160186,0.030084208,-0.54103849,37.00050632,4.16005962,16.30949301,0,p,f,y
100.1640625,48.62496423,0.384772027,0.271661349,22.98151391,8.016181231,66.11208269,0,p,f,f
146.1640625,58.52280236,-0.386948102,-0.55575902,75.75173442,-1.570609373,0.968536251,0,p,x,y
137.8828125,49.92097209,0.270337946,-0.269251839,31.82105174,4.377944191,19.03841376,0,p,f,f
104.046875,47.2732845,0.264587145,0.093056486,18.00706602,6.98310784,59.41675968,0,p,x,y
100.0703125,48.70289128,0.652336114,0.358615628,48.35943914,3.468044065,10.7373052,0,p,x,f
127.765625,50.48073339,0.121002334,-0.23342144,22.2697296,8.175450639,72.77756054,0,p,x,y
128.390625,45.02260446,0.050869902,0.33551466,11.66691318,17.51912706,339.1324544,0,p,x,f
94.6484375,36.91154753,0.414356343,2.4535882,20.01810742,7.920727304,67.37067538,0,p,f,f
132.3984375,49.09021349,0.03553109,-0.455355488,14.15269671,10.59662452,133.4742155,0,p,x,y
123.2734375,53.70066265,0.084624656,-0.573979478,18.39724016,8.261406755,76.14156781,0,p,f,f
94.921875,41.77892138,0.242758751,0.585400544,11.75981037,12.46411347,210.5668108,0,p,x,y
114.0703125,46.82033205,0.319760702,0.160469435,12.36208942,13.24643655,207.366179,0,p,x,f
124.2265625,49.76463586,-0.078626992,0.018097348,10.96805533,13.37211061,256.5692616,0,p,x,f
121.1953125,51.80689182,0.335343102,0.080414818,28.64182394,5.648691522,35.07835956,0,p,x,y
88.734375,32.96576927,0.921352182,4.066218253,16.41752885,11.76557079,152.1488397,0,p,x,y
148.3125,58.02541873,-0.208668495,-0.448645506,24.65139726,6.795564774,48.24035684,0,p,f,y
137.09375,55.479506,-0.266391407,-0.370034248,14.77788809,10.63721251,136.7137084,0,p,f,y
105.7578125,47.6802085,0.334637911,-0.105519159,16.99891009,8.382180252,86.40850202,0,p,x,f
113.5703125,47.07800767,0.307256999,0.111652444,18.36082121,8.707194402,89.0718548,0,e,k,y
122.8671875,50.38622255,0.165695704,-0.200632152,21.01107604,8.114895818,72.80672387,0,p,f,f
56.5625,29.50364119,2.998386497,17.24222402,78.93437297,0.627879144,-1.261211285,0,p,x,y
94.75,48.42455472,0.36171082,0.307418621,32.77825118,5.727836134,32.17992822,0,p,f,f
126.1640625,50.37915264,0.197549422,-0.190318653,16.39967542,11.53101689,147.5269756,0,p,x,y
95.7421875,44.05044092,0.514332377,1.458993717,14.10916397,10.91218744,140.6188952,0,p,x,f
100.28125,47.9144644,0.2922813,0.066009718,20.49679985,7.929181493,68.25376179,0,p,f,f
111.6953125,46.71398322,0.305508727,0.126119979,26.95283047,7.143542932,52.14633239,0,e,f,s
140.71875,45.57239047,-0.151711603,0.084920325,9.94223031,18.56469558,408.1722424,0,p,f,f
100.7265625,46.91710023,0.631610546,0.757659946,37.45966884,4.250136509,17.64899395,0,p,x,f
107.640625,47.33486664,0.311011642,0.168777692,14.50415744,10.67804088,131.7449389,0,p,x,y
120.34375,48.68175311,0.087248991,-0.0381878,10.06173086,16.90725578,367.7436188,0,p,f,y
128.171875,51.74292062,0.150712183,-0.60777109,11.66626508,13.19594642,221.9784785,0,p,x,f
105.484375,36.66038913,0.415817209,1.534129141,14.49025871,11.96194969,164.076744,0,p,f,y
112.9296875,46.75537797,0.247111257,0.437592585,21.9705726,6.216421584,42.42134669,0,p,f,y
156.2578125,48.02965329,-0.635141984,0.354090836,14.75233082,11.7112927,154.2734719,0,e,k,s
106.5859375,41.32143953,0.060188891,0.968328921,12.9027793,10.67092088,157.2375628,0,p,x,f
97.203125,33.45294255,0.666373873,2.979826177,48.61389466,3.063647212,8.10047095,0,p,f,f
118.828125,46.88385073,0.394514602,0.44964409,15.26546982,10.22078079,127.9772257,0,p,f,f
103.4140625,52.15130142,0.838419995,0.51168986,12.99004801,11.2381718,166.7350406,0,p,f,f
95.234375,47.56598778,0.446492419,0.338406362,13.60149526,11.81026392,159.6326241,0,p,x,f
136.40625,46.81570208,-0.095745188,-0.204544116,15.73209842,9.377642581,105.4524769,0,p,f,f
121.2734375,48.68179762,0.082594831,-0.188231953,20.3393905,9.545840016,94.68713396,0,p,x,y
84.109375,39.5273312,0.565419698,1.601186316,11.59499034,12.6054339,216.6943663,0,p,f,y
101.2421875,51.86125512,0.490314137,-0.026490438,26.38565137,5.358591635,30.77787047,0,p,f,f
101.921875,45.73695329,0.363985257,0.648072946,21.72228513,7.064031003,56.75060235,0,p,x,f
111.6875,52.08777898,0.144344226,-0.163360576,16.64127929,10.36482069,128.6428246,0,p,f,f
121.015625,46.62834847,0.090688707,-0.022351242,20.01614145,9.204097344,90.99393333,0,p,f,f
136.6015625,48.19254024,-0.045957706,-0.132614536,15.25290134,12.14864534,163.0082428,0,p,f,f
114.5703125,51.09957858,0.183735196,-0.329965176,14.37194027,10.83824117,148.4762956,0,e,f,y
129.296875,45.4473183,-0.065939876,0.388226869,19.66213274,6.652157025,51.09549314,0,p,f,y
134.203125,45.77925284,0.02801394,-0.108025926,28.61054362,5.08046732,26.97466407,0,p,f,y
117.2578125,47.55330005,0.432578361,0.298294531,29.49914504,5.259671454,29.23954166,0,p,f,y
122.7265625,48.97348052,-0.018332218,0.002608603,39.75924152,4.020460464,15.51974367,0,p,x,y
123.3125,48.28734792,0.303458588,-0.194980956,27.48565382,6.862216701,48.23390271,0,p,x,y
138.046875,43.84825741,-0.134319192,0.593689517,11.76446955,11.88800712,202.6613156,0,p,x,y
110.265625,45.26665515,-0.066088702,0.373827938,19.08018715,7.432289948,65.07049066,0,p,f,f
125.4765625,45.7035223,0.329279197,0.314437619,16.09630642,8.524556503,89.99095632,0,p,x,f
147.0703125,45.58203175,-0.417425064,0.008936608,11.08466771,16.15530276,297.8479439,0,p,x,y
103.8046875,51.59533933,0.25026961,-0.264395141,14.37700827,8.700989198,105.9110457,0,p,f,f
133.65625,48.04627286,-0.016112707,-0.069741431,42.76067213,3.792356847,13.71341075,0,p,x,f
120.1015625,47.97115667,0.050715003,-0.002818045,27.86803104,7.049998329,49.69810711,0,p,f,f
136.46875,45.22563873,-0.18439488,0.248797666,23.74970056,7.037496732,53.78218849,0,p,f,y
125.3515625,48.11665347,-0.087825488,-0.107858424,15.34942017,9.756676006,115.4196786,0,p,f,f
142.296875,47.24344521,-0.037302799,-0.254429794,9.573145409,19.66562033,455.8824486,0,p,f,y
120.8828125,51.85069025,-0.041628469,-0.290913068,38.12396752,3.907732567,15.02116119,0,p,f,f
153.4453125,42.41992615,-0.421236247,0.423807843,25.93430741,4.96260238,26.4022886,0,p,x,f
137.9140625,49.2052505,-0.129649114,0.201766303,14.1035788,10.98900475,147.2313257,0,p,f,y
127.578125,48.2567368,-0.030213347,-0.088678545,16.95650943,9.351440501,96.80530844,0,p,f,y
144.9296875,44.39562612,0.016635528,0.410446697,37.27370706,4.05963374,15.66484865,0,p,f,y
129.1328125,55.53452911,-0.137912087,-0.865471378,22.17332201,7.863406002,68.76891612,0,e,x,y
106.390625,52.20605724,0.202892036,-0.299346956,48.65649563,-1.356872377,2.38157552,0,p,f,y
111.171875,61.91805439,0.359765058,-0.747335503,87.23791079,0.916027429,-0.903460922,0,p,x,f
133.984375,52.9271292,-0.285671327,-0.37984693,76.73402734,-0.045797465,-1.226868111,0,p,x,y
102.9609375,47.20656111,0.236283363,0.136788409,16.12980521,9.137983798,106.5654284,0,p,f,y
105.3515625,44.92156182,0.511166165,0.472424905,19.13778005,9.600722469,96.72675003,0,p,k,y
99.4375,45.3337881,0.452126208,0.546869672,26.71494061,6.977548105,49.96037305,0,p,f,f
119.546875,41.53741901,0.132766391,1.049137968,25.95131331,6.499651157,43.06361551,0,p,x,y
143.7421875,47.7652538,0.045200303,-0.275533582,78.62486543,-1.393412865,0.547924875,0,p,x,y
100.7109375,39.58735443,0.72709441,1.905771248,21.91404335,7.741671347,62.44954331,0,p,f,y
119.0859375,45.31677175,0.143403898,0.058035781,13.1304798,12.78557783,191.954047,0,p,x,f
113.875,53.9869776,0.3644016,-0.038075135,18.80046097,8.511234657,79.18231124,0,p,x,f
103.859375,47.13374163,-0.003959364,-0.043574911,14.97350346,8.620333279,98.50962069,0,p,x,y
115.8046875,39.59009871,0.223058502,0.764473291,19.2952746,7.135661586,62.00465691,0,p,x,y
113.109375,50.97628652,0.267891955,-0.298598083,17.23700207,11.03576193,130.7594111,0,p,x,y
126.2578125,45.91844777,0.02902711,0.191783477,28.10244769,6.360392081,42.78360839,0,e,f,y
126.9765625,59.83995123,-0.182345351,-0.697687995,73.42555253,-1.746040785,1.440493177,0,p,f,f
127.6328125,44.11718612,0.067652431,0.103195502,34.50829115,4.03999313,16.48196465,0,p,x,y
96.2421875,47.64414741,0.360498995,0.293737075,19.00659677,10.26123468,111.55186,0,p,f,f
106.6796875,43.10179332,0.3621019,0.511928643,9.928137163,19.19876364,425.0905469,0,p,x,f
144.3359375,48.9738893,-0.029265748,-0.177708815,10.54475335,15.51860604,314.829701,0,p,f,f
111.6796875,46.51913813,0.309007275,0.055478827,25.9027402,4.897668719,25.27479933,0,p,f,f
126.5234375,35.2858782,0.414295081,2.097695822,13.71975969,10.07780817,135.1062749,0,p,x,y
96.5625,45.48158109,0.666086745,1.051191206,11.67926138,13.35626731,225.2860645,0,p,f,s
121.7109375,47.09451141,0.04606127,0.025119197,24.19176251,7.502878245,59.67088185,0,p,x,y
148.734375,46.17146785,-0.145787361,-0.05847781,9.782509647,19.40777182,436.4494061,0,p,x,y
126.296875,46.3561888,0.178590441,0.43704932,12.4470731,10.64609032,164.0832985,0,p,f,f
133.3515625,41.52137812,0.122170921,0.859227217,14.93407873,11.96865128,167.3689048,0,p,f,y
140.75,53.79184418,-0.001227212,-0.669606057,19.13914123,8.511273054,79.66906581,0,p,f,f
111.5078125,55.80532514,0.094904865,-0.652896327,26.98295021,6.172494387,39.10567937,0,p,f,y
128.328125,52.9047064,-0.04862097,-0.599134023,15.02215044,11.95619984,172.3394095,0,p,x,y
94.875,50.90585674,0.518829524,0.43763797,35.96574249,4.164572855,17.18575095,0,e,x,s
98.390625,43.89195441,0.323618327,0.327439929,13.63852298,9.638532337,125.5199935,0,p,f,f
116.4296875,49.25026707,0.158967597,-0.018165291,11.91321178,12.81351436,218.5737243,0,p,f,f
133.328125,60.58273132,-0.107483693,-0.592756119,29.25872518,5.791663856,34.15883285,0,p,f,y
96.6875,35.75038243,0.52459286,2.731510719,17.2142801,10.83986713,121.5727001,0,p,x,y
117.8984375,39.34380507,0.176729681,1.238689477,17.37542132,8.90008164,91.19983744,0,p,f,y
91.1875,58.170916,0.778607427,-0.01872172,50.99658913,2.538334551,5.381815078,0,p,x,f
113.5859375,41.1824309,0.23794808,0.611439348,48.80561561,2.273518561,4.810949227,0,p,b,y
110.0234375,52.75643694,0.258939131,-0.11000528,54.96501029,2.985872524,7.186475962,0,p,f,s
151.8671875,44.65166764,-0.392350934,0.263967911,11.83835623,11.59281544,194.5144174,0,p,x,y
91.296875,33.88292328,0.901498805,3.695525235,21.59808489,6.835760502,51.32505238,0,p,f,y
102.1796875,61.36690802,0.759739678,-0.406666122,36.22701999,5.261994428,26.96420589,0,p,f,y
132.8515625,47.71351516,0.256623421,-0.17201091,25.94495411,5.37010164,30.61187184,0,p,f,y
100.859375,32.73132444,0.25123851,3.49173179,25.76597132,5.876206549,36.87106751,0,p,f,f
136.140625,54.18569553,-0.123523293,-0.664588439,69.5179077,0.429375339,-0.929149036,0,p,x,y
109.90625,48.45946075,0.109129744,0.062892096,14.51991291,8.847040452,104.2350516,0,p,x,f
115.828125,48.52385196,0.062017495,-0.257675213,15.98537913,11.44188737,141.1292824,0,p,f,f
84.6015625,39.68909246,0.500414213,1.693290033,18.45624803,10.11281538,112.4855628,0,p,x,s
139.8515625,47.78877513,-0.294822529,-0.027811296,21.71036159,6.507608198,47.59519855,0,e,f,y
123.8359375,48.72415619,0.286686845,-0.379819929,27.01730193,6.329645853,40.61112859,0,p,x,y
96.3671875,52.92224117,1.269258767,1.396989617,69.23876115,-0.892805625,0.028618721,0,p,f,y
112.640625,51.85387136,0.244635694,0.171473432,11.68996065,15.1732745,262.8635181,0,p,f,f
130.5546875,51.65522853,0.01237324,-0.062247504,17.7712809,8.723118427,87.85908341,0,e,f,y
136.9921875,46.32654073,-0.213667181,-0.003949298,20.40859197,8.101704964,74.27131193,0,e,x,y
126.6328125,54.7539769,0.06603076,-0.270492342,38.472327,4.272167249,17.9653272,0,p,x,y
140.90625,43.64459401,0.062158062,0.529802354,25.96925438,4.961810673,27.29839584,0,p,x,y
125.8515625,51.33789564,-0.21339795,-0.590819309,15.03771454,9.452618857,115.6428368,0,p,x,y
131.46875,41.92775362,-0.098552611,0.858819441,18.62236152,9.316408231,93.31909641,0,p,x,y
90.3515625,36.28136355,0.556478318,2.195655771,16.66569623,9.653902313,107.8219303,0,p,f,f
80.0625,69.27704233,1.138938407,-0.141136727,81.16135325,0.444518405,-1.33886409,0,p,f,y
137.7890625,48.77109357,-0.148782839,0.138485404,15.20897319,9.013128146,102.6811165,0,p,x,f
124.5390625,49.30753339,0.075790128,-0.409286027,12.80941244,15.06856645,247.5729763,0,p,f,y
100.25,49.49684333,0.271094472,0.218562524,34.03314749,4.483898635,20.58843643,0,p,x,y
115.9375,53.39940162,0.071087462,-0.309852951,14.94456457,9.253256393,108.5192372,0,p,x,y
113.4453125,54.86400923,0.108702029,-0.568159146,26.56098481,6.328691348,42.52884386,0,p,f,y
117.5625,55.24459108,0.004878502,-0.449955417,28.55923856,6.192935653,39.7293501,0,p,f,y
122.0234375,62.29785621,0.238204602,-0.841093179,26.86084442,6.221721748,39.50507704,0,p,x,y
122.828125,61.61398347,0.022858035,-0.659650436,11.91091763,12.35712549,202.4095028,0,p,f,y
152.6484375,61.28259207,-0.944617157,-0.18784485,58.79488755,-1.08399137,0.28115362,0,p,f,y
123.875,43.88497038,0.449427652,0.586590233,16.2379373,10.72193433,125.2169843,0,e,x,y
